ra,dec,u,g,r,i,z,plate,mjd,fiberid
119.805986411135,-0.381457360872843,18.16232,16.92756,16.50543,16.3485,16.3024,7451,56739,304
119.837222183038,-0.371506385778152,18.74534,17.54251,17.11228,16.96264,16.91033,7451,56739,302
119.848335362856,-0.404753420552088,18.75009,17.64128,17.29883,17.16996,17.11762,7451,56739,319
119.785100254408,-0.349285992661922,19.91036,17.65814,16.72726,16.40339,16.25053,7451,56739,343
120.000969031463,-0.292578579397277,17.78465,16.38056,15.91605,15.76381,15.73223,7451,56739,262
119.878737122708,-0.358575218888114,21.52305,18.57828,17.45323,17.03463,16.80938,7451,56739,306
119.980872490782,-0.347917955208897,19.53206,17.34067,16.47169,16.15176,15.98508,7451,56739,268
119.991031694273,-0.320829796656717,19.53632,17.86362,17.27767,17.06872,17.01121,7451,56739,265
120.037321642244,-0.306640296119091,17.88045,16.23301,15.70241,15.54354,15.50507,7451,56739,230
120.060104278455,-0.332432070194281,18.87785,17.5236,17.01314,16.85284,16.7784,7451,56739,231
120.091479449163,-0.405862613568388,17.72242,16.54647,16.12613,16.00072,15.97197,7451,56739,229
120.11270996977,-0.400425000269585,18.65161,17.30262,16.82107,16.6754,16.64165,7451,56739,238
120.149177043314,-0.272599412011467,19.1227,17.86906,17.41965,17.25589,17.21638,7451,56739,186
120.07850010091,-0.337299181954913,19.247,17.76603,17.23602,17.06848,17.01554,7451,56739,234
120.321159905945,-0.339663103509471,20.40924,18.21147,17.35519,17.05542,16.87751,7451,56739,188
120.325880685513,-0.290940370778117,18.81667,17.4769,17.02826,16.878,16.81733,7451,56739,189
120.542907642508,-0.324665121546664,18.86321,17.57673,17.10814,16.93954,16.87543,7451,56739,150
120.552409812408,-0.375743828293378,18.41196,16.49662,15.76664,15.51664,15.38245,7451,56739,160
120.517396892288,-0.38787907628848,19.61201,17.16068,16.14456,15.80822,15.64252,7451,56739,143
120.58408817765,-0.369501268106024,20.08345,17.58212,16.47772,16.04282,15.78765,7451,56739,148
120.684969268894,-0.363714162302814,17.31621,16.12303,15.74328,15.62111,15.58206,7451,56739,126
120.744858843833,-0.388152260191402,19.04313,17.56194,17.03264,16.84181,16.75414,7451,56739,124
120.748865902237,-0.275120224081243,19.09264,17.264,16.63713,16.38869,16.32736,7451,56739,130
120.760881392571,-0.323749907294734,20.18874,18.04045,17.10881,16.75779,16.64366,7451,56739,138
120.898535244877,-0.415488564855799,20.30456,17.21504,16.32889,16.02703,15.89116,7451,56739,84
120.974642251309,-0.409532540692292,18.58471,16.78005,16.08494,15.83509,15.7019,7451,56739,90
121.012563890431,-0.403333195724896,18.8561,17.04779,16.33503,16.09192,15.97607,7451,56739,69
121.377504336981,-0.379440900206521,20.53104,18.2909,17.41223,17.13523,16.96029,7451,56739,23
108.885465539321,0.02930146396176,19.7168,17.61268,16.77517,16.47744,16.2877,7450,56722,515
108.932594520018,0.0561637100906949,21.22235,18.47104,17.19849,16.63657,16.26968,7450,56722,514
108.992628346897,-0.0209173422310751,20.03881,17.57472,16.70502,16.42325,16.28985,7450,56722,500
109.059389074329,-0.00645096172011734,20.1681,18.22837,17.3095,17.01022,16.84505,7450,56722,499
109.072047255375,0.167763927880059,21.12938,18.29826,16.92,16.31273,15.96802,7450,56722,516
109.099781071496,0.00360350172249155,19.78955,17.32577,16.29924,15.93614,15.75189,7450,56722,478
109.163905980775,0.056515472063135,21.01255,18.40947,16.98781,16.00863,15.47966,7450,56722,465
109.221100048065,0.124283068820467,20.71284,18.27804,17.21862,16.83632,16.57062,7450,56722,578
109.313617488529,-0.00781258035681531,18.76434,17.14091,16.40863,16.09053,15.90668,7450,56722,438
109.284121473836,0.120217053017872,20.2616,17.52376,16.24563,15.75342,15.44087,7450,56722,577
109.316743411101,0.134792338736123,21.03159,18.41147,17.14096,16.59812,16.3027,7450,56722,580
109.337049898053,0.11034216597596,20.84395,18.08951,16.76719,16.06897,15.69026,7450,56722,579
109.393595825066,0.0964030670704804,21.32687,18.63275,17.38722,16.91232,16.61813,7450,56722,440
109.554717510245,-0.0289808736041485,20.45245,17.87023,16.75363,16.36562,16.1346,7450,56722,397
109.629026740427,0.17023314700843,19.1576,17.24598,16.43547,16.13346,15.95336,7450,56722,618
109.970639232821,0.0393516655157507,23.07025,18.19676,17.15135,16.80327,16.58779,7450,56722,317
109.954950674223,-0.0330198298945086,20.79896,17.97103,16.52327,15.73429,15.28032,7450,56722,311
109.922597650543,0.13384405957483,20.77377,18.37352,17.27373,16.89928,16.6643,7450,56722,359
110.096262727996,0.108090402137857,21.77172,18.72544,17.30463,16.46758,16.00827,7450,56722,725
110.140094674633,-0.0375571732470327,19.88014,17.37988,16.3031,15.9527,15.72736,7450,56722,278
110.159585168018,0.0093455712935531,19.58759,17.3856,16.53333,16.19018,16.03983,7450,56722,275
110.159022604527,-0.0166029522735084,19.42269,17.30286,16.40456,16.05791,15.84532,7450,56722,273
110.167713655052,-0.0374935510379981,19.20811,17.89608,17.33499,17.13587,17.00912,7450,56722,267
110.226028136877,0.090147052593449,19.83623,17.78832,16.98,16.67763,16.50857,7450,56722,277
110.339849179743,0.076458874554208,22.27688,18.37642,17.13136,16.919,16.45196,7450,56722,240
110.593557475026,0.137356133241242,19.10696,17.73005,17.17991,16.98391,16.89665,7450,56722,199
110.672345483921,0.0981100290908955,19.2304,17.4724,16.76204,16.48532,16.32262,7450,56722,198
110.652238295717,0.00535621225472351,20.0888,17.95413,17.07541,16.76513,16.61779,7450,56722,194
110.755990467338,0.01765449856405,19.59767,17.3127,16.36056,15.99932,15.80384,7450,56722,156
110.796317970195,0.157450189663154,19.08541,16.9291,16.07296,15.72308,15.49759,7450,56722,896
110.859778017948,0.107014253902426,18.01983,16.52459,15.94762,15.73835,15.62918,7450,56722,160
110.746687147262,0.0789463924752603,20.14082,17.69422,16.68641,16.31376,16.09802,7450,56722,155
110.813703327286,-0.0387444309028,20.31289,18.19263,17.37629,17.06902,16.87294,7450,56722,153
110.836441072789,0.16016028778997,19.96134,17.6433,16.67056,16.29546,16.03582,7450,56722,899
111.034580991631,0.0671383258747742,19.60573,17.0777,15.97215,15.57094,15.35675,7450,56722,136
111.057476743276,0.0633976970255719,19.00431,17.27242,16.63527,16.42281,16.31704,7450,56722,140
111.11578826354,0.168556853860916,18.83653,17.23422,16.59109,16.37325,16.24217,7450,56722,976
111.135034483957,0.00289658748789278,18.51801,17.3915,16.99971,16.80534,16.71855,7450,56722,92
111.177836843558,-0.0131800153619659,20.22774,18.15663,17.31368,17.04238,16.83195,7450,56722,90
111.056285193733,0.0262559616105822,19.68548,17.66615,16.92632,16.67992,16.56288,7450,56722,96
111.110152128671,0.070479694790775,20.04456,17.96174,17.11307,16.80433,16.61751,7450,56722,99
111.132234595868,0.0635720228055503,19.67446,17.85081,17.12763,16.85678,16.70024,7450,56722,97
111.150075038713,0.123218068551942,19.82633,17.86751,17.09992,16.84255,16.67755,7450,56722,972
111.16436596058,0.0467424151693464,20.28615,18.05584,17.1642,16.86527,16.66093,7450,56722,100
111.310745283181,0.142058385666269,20.71271,18.38314,17.40639,17.08191,16.78695,7450,56722,1000
111.197562546618,0.130109712656478,19.24368,17.43391,16.69517,16.42531,16.2573,7450,56722,970
111.239760581654,0.0045021847073644,20.32732,17.82122,16.67397,16.25013,16.01603,7450,56722,221
111.251880524055,0.149055424194392,19.41654,17.40699,16.57297,16.28509,16.11435,7450,56722,997
111.296713586987,-0.0202752843937481,20.0321,18.1396,17.42975,17.18462,17.03337,7450,56722,72
111.198225510042,0.0799554965898949,20.33075,18.12792,17.19576,16.86297,16.67234,7450,56722,79
111.392547433531,0.0543725085231056,18.88923,17.26869,16.63666,16.41261,16.36408,7450,56722,39
111.404893246884,0.169408995064201,20.46185,18.26827,17.33618,17.00154,16.81537,7450,56722,996
111.442414996807,0.0274387777592507,19.15134,17.39085,16.73053,16.49126,16.38127,7450,56722,36
111.385017479754,0.112318555391477,20.96818,18.32942,17.07614,16.57466,16.30017,7450,56722,987
118.561572479517,0.0749764918782448,21.50225,18.72673,17.43041,16.90804,16.61829,7451,56739,513
118.635972948275,0.139047936120364,20.05777,18.01732,17.2018,16.9306,16.76656,7451,56739,509
118.772450375584,0.125308250161912,19.29181,17.06553,16.13354,15.81265,15.62161,7451,56739,532
118.95176567514,0.138819834882139,19.08525,17.36928,16.70045,16.41814,16.36483,7451,56739,540
118.890665847094,0.134534096776356,21.07782,18.5871,17.49443,17.08458,16.87171,7451,56739,539
118.898201041086,0.054822684303368,19.3941,17.93017,17.43879,17.27663,17.1883,7451,56739,538
118.982799813859,0.0621272393239156,20.66816,18.34368,17.47043,17.14784,16.99341,7451,56739,575
118.989756712938,0.134688539610518,18.67374,16.98314,16.34473,16.1285,16.03516,7451,56739,574
119.057150827134,0.0237424336587924,18.53596,17.33531,16.98268,16.88398,16.8468,7451,56739,576
119.3594681768,0.111642203620022,18.97398,17.25462,16.55629,16.27449,16.12047,7451,56739,611
119.569805261556,0.0222596047979501,17.32407,16.18974,15.85495,15.76481,15.74333,7451,56739,658
119.664034411104,0.129061218928208,20.61814,18.11192,16.81493,16.28459,15.96646,7451,56739,694
119.742292007371,0.159400930431236,19.72398,17.5277,16.63629,16.32903,16.15121,7451,56739,696
119.916105848098,0.120931723163315,19.13189,17.26668,16.53481,16.25235,16.12642,7451,56739,736
119.873635318252,0.148490523857705,19.87042,17.92779,17.1385,16.81444,16.6314,7451,56739,737
119.898845467776,0.127905405023962,20.20638,17.77103,16.71093,16.34785,16.156,7451,56739,738
120.427152994939,0.134035894394461,18.93879,17.57507,17.09377,16.97331,16.85319,7451,56739,854
120.729683575532,0.109713355547006,21.17813,18.45225,17.17413,16.64764,16.35952,7451,56739,897
120.813085759701,0.127834721489524,18.70891,17.03783,16.43708,16.24959,16.17735,7451,56739,931
120.863632921026,0.0940366540687285,18.42626,18.21336,17.23905,16.48893,15.95293,7451,56739,932
121.020257151971,0.0780468272013961,18.93933,17.15961,16.4295,16.15143,15.98704,7451,56739,973
121.066667276618,0.00849936482248148,20.1165,17.74623,16.78976,16.42256,16.21371,7451,56739,978
121.120442024598,0.122294925732873,20.65332,18.28554,17.24386,16.88739,16.66582,7451,56739,976
121.169718310921,0.0103543178231529,19.8451,17.75286,16.90546,16.60107,16.41942,7451,56739,80
121.363241975659,0.111015107316149,20.64725,18.26732,17.3067,16.96805,16.7604,7451,56739,1000
121.343796833994,0.084362158849011,19.72084,17.67089,16.81603,16.51747,16.3366,7451,56739,999
108.973762271811,0.497046759195289,19.77975,18.65799,17.35743,17.05941,17.03213,7450,56722,756
109.053946773466,0.406712529873404,20.31455,17.56451,16.25408,15.71487,15.40845,7450,56722,510
109.062700878573,0.488376902148168,20.49785,18.25555,17.37507,17.02569,16.81965,7450,56722,774
109.093908136361,0.417842032295041,20.60112,18.12985,17.12096,16.70988,16.46626,7450,56722,528
109.096268444365,0.536383056689378,19.88498,17.46836,16.47456,16.03892,15.79037,7450,56722,504
109.10868611957,0.589844430855556,20.52175,18.10438,16.98298,16.51753,16.23385,7450,56722,531
109.166840760065,0.570578563956901,19.76944,17.47852,16.48833,16.11669,15.91657,7450,56722,539
109.17269151204,0.587990859700762,19.08329,17.56181,16.96193,16.73924,16.67101,7450,56722,527
109.176364712871,0.490534852927568,20.90772,18.32689,16.95412,15.67941,15.00037,7450,56722,521
109.297028761599,0.583688188126581,21.03494,18.13743,16.78404,16.14775,15.78846,7450,56722,561
109.35466902022,0.518343174350734,20.57059,18.32953,17.38888,17.0371,16.83745,7450,56722,565
109.306973675325,0.504549561128145,20.58256,17.96489,16.8091,16.37611,16.14821,7450,56722,567
109.360375651795,0.568649022594762,20.9717,18.18603,16.95414,16.40575,16.11018,7450,56722,563
109.3896192381,0.464620165358926,20.37603,17.83972,16.74128,16.33776,16.1265,7450,56722,568
109.55443368703,0.425317957363958,20.1096,17.58926,16.35517,15.75124,15.3821,7450,56722,615
109.557484864371,0.451606774167672,20.0477,17.96279,17.05792,16.71129,16.52481,7450,56722,614
109.578049923672,0.444233814649454,19.77339,17.14851,15.97386,15.5659,15.34793,7450,56722,608
109.692004568886,0.415279312988764,20.4808,18.07237,17.13914,16.80636,16.6373,7450,56722,658
109.711228216383,0.410294950580777,20.63931,18.29552,17.26886,16.92257,16.73672,7450,56722,654
109.715492817959,0.467933434884184,20.42257,18.341,17.49088,17.14987,16.92405,7450,56722,647
109.73766389112,0.557527788413987,18.98265,16.8442,15.93466,15.54983,15.31243,7450,56722,649
109.832473325198,0.581053350698785,19.21211,17.25114,16.44505,16.11771,15.93442,7450,56722,681
109.718288572383,0.392187719997718,21.01707,18.50245,17.15615,16.50416,16.12731,7450,56722,660
109.940143595824,0.423196581258336,19.703,17.52083,16.45585,16.02538,15.77081,7450,56722,689
109.912969773464,0.413235319628691,19.85881,17.40215,16.33611,15.85821,15.55473,7450,56722,700
109.965554088803,0.46879927782053,20.72662,18.01108,17.05651,16.5556,16.31516,7450,56722,722
109.939408985302,0.474325137387451,20.48723,17.80338,16.48671,15.96987,15.67736,7450,56722,693
110.026014372399,0.55819776693706,19.89443,17.51836,16.58558,16.17941,15.99458,7450,56722,724
110.041964217489,0.540209557669404,21.4867,18.73482,17.33133,16.69917,16.34747,7450,56722,733
110.149313360588,0.58878772882476,18.69104,16.72198,15.88824,15.56445,15.36375,7450,56722,764
110.188333642916,0.498048488296055,19.0734,17.01642,16.17766,15.84096,15.6432,7450,56722,767
110.150565024521,0.48838228345312,19.55125,17.56159,16.68471,16.35975,16.16171,7450,56722,769
110.391683161491,0.547364386391486,20.05026,17.87485,16.90598,16.50574,16.27392,7450,56722,807
110.424468796953,0.538510015147986,21.31389,18.39363,16.93555,16.07536,15.5772,7450,56722,805
110.316150375667,0.495518389524996,19.98812,18.18528,17.40247,17.07235,16.86804,7450,56722,773
110.381506091404,0.51076038548968,19.19147,16.94678,16.03616,15.69736,15.59995,7450,56722,768
110.54571510027,0.515936244729183,20.85608,18.27697,16.96116,16.38774,16.07402,7450,56722,810
110.55272349705,0.551981632337605,19.54285,17.05208,16.04439,15.7005,15.52397,7450,56722,846
110.5634113137,0.536536092231056,19.11288,17.07441,16.15045,15.7315,15.48705,7450,56722,847
110.563207963053,0.386609348990437,19.21284,17.00966,16.03934,15.64318,15.42465,7450,56722,858
110.580801316165,0.55041944302534,21.53032,18.68703,17.2749,16.49671,16.07331,7450,56722,845
110.730002156948,0.585927767494902,19.17612,17.6235,16.91402,16.57666,16.37829,7450,56722,888
110.642375527786,0.499354052010088,20.90568,18.24415,16.79332,15.63835,15.01806,7450,56722,851
110.64515894759,0.470237955525533,20.6849,18.24051,17.16451,16.75297,16.52833,7450,56722,848
110.765242140939,0.417503294485318,20.96145,18.39797,17.05336,16.4237,16.07764,7450,56722,885
110.755775558444,0.532476666079653,20.72554,18.05188,16.75416,16.2245,15.94314,7450,56722,890
110.765940653855,0.555943044848193,22.22368,18.8137,17.47657,16.90035,16.73269,7450,56722,891
110.909962470764,0.417806774307565,19.5856,17.3501,16.28701,15.77944,15.47184,7450,56722,931
110.91131768515,0.393895689144004,19.35404,18.73422,17.44363,17.21918,17.09076,7450,56722,926
111.114578291626,0.586075520030154,19.80178,17.55868,16.64554,16.2282,16.04919,7450,56722,968
111.163814509108,0.549591984732566,19.97053,18.11151,17.2276,16.87933,16.65303,7450,56722,962
111.325278093053,0.389134648380573,18.48845,16.70992,16.00769,15.75034,15.61849,7450,56722,995
111.329410168755,0.589001325279209,19.32881,17.44878,16.70178,16.42319,16.25529,7450,56722,986
111.353751750766,0.588610858626935,20.11849,17.92781,17.02228,16.71109,16.49359,7450,56722,982
111.414084956718,0.437848044920071,20.0377,17.72848,16.72169,16.30435,16.07206,7450,56722,989
111.384346602957,0.459130715303113,20.42936,17.77568,16.60499,16.08478,15.77276,7450,56722,990
118.902575630549,0.549562606710543,17.69414,16.22823,15.76169,15.61428,15.56426,7451,56739,521
118.929754292442,0.542602363259396,21.0264,18.43865,17.29983,16.84381,16.60623,7451,56739,560
118.953724613052,0.569645811703517,19.13086,17.32948,16.66594,16.41205,16.27981,7451,56739,559
118.974737942589,0.443780161946812,18.81689,17.01652,16.3514,16.10346,16.0173,7451,56739,564
119.227015242594,0.500500632146722,20.83133,18.39725,17.35228,16.94761,16.69274,7451,56739,607
119.408369051362,0.504216135365726,18.76024,16.97441,16.26801,16.0054,15.86015,7451,56739,642
119.479428483186,0.50833466172461,18.44116,17.4652,17.12813,17.00698,16.97925,7451,56739,641
119.68447163831,0.425291052005693,19.98783,17.3056,16.03177,15.52693,15.24594,7451,56739,687
119.687107300669,0.506240785071243,19.7512,17.60366,16.7538,16.44942,16.29278,7451,56739,681
119.737950227542,0.471691626497702,21.16038,18.69861,17.39952,16.90438,16.6358,7451,56739,686
119.816278945807,0.489840528104882,20.35547,18.23082,17.28008,16.9617,16.81973,7451,56739,724
119.827614276596,0.503927201568747,20.81359,18.28449,17.06005,16.59959,16.37023,7451,56739,727
119.855290540059,0.576478518089912,19.84051,17.88791,17.15059,16.88511,16.76104,7451,56739,721
119.87787709463,0.548827319210592,18.36756,17.08676,16.63842,16.48021,16.45853,7451,56739,723
120.0305493581,0.542985966846111,18.31425,17.05706,16.67197,16.44762,16.45193,7451,56739,726
120.044062459451,0.49882232027202,18.69139,17.27072,16.78246,16.62472,16.53725,7451,56739,763
120.077119670118,0.496720191250465,18.29783,17.11915,16.68469,16.54044,16.47586,7451,56739,765
120.160888892135,0.584140199732525,18.71224,16.9854,16.2314,15.9442,15.89095,7451,56739,802
120.11252351818,0.432996475208615,20.05183,17.84015,16.92721,16.61826,16.44666,7451,56739,505
120.296379387376,0.512594710155827,19.1964,17.05795,16.22871,15.92388,15.78843,7451,56739,807
120.18733697199,0.495707947379694,19.65853,17.39064,16.40615,16.09165,15.91225,7451,56739,803
120.400611420088,0.454376363830674,18.0427,16.33818,15.7023,15.48335,15.39197,7451,56739,852
120.416570504075,0.55183075217891,20.31658,17.91507,16.72745,16.27399,15.99734,7451,56739,843
120.55145438223,0.451396329978727,21.18261,18.5284,17.29139,16.84099,16.56532,7451,56739,858
120.60617164162,0.584707996427145,19.58726,17.5881,16.77363,16.47843,16.3233,7451,56739,881
120.721850701645,0.553676643634864,18.55692,16.86057,16.17644,15.89613,15.72229,7451,56739,886
120.800337019248,0.534870202831499,19.56008,17.67873,16.88595,16.5583,16.39302,7451,56739,923
121.031155866379,0.560536862575756,18.30891,16.80517,16.02986,15.81643,15.83978,7451,56739,921
121.043960972349,0.577076356391758,19.04777,17.61723,17.0693,16.77516,16.78242,7451,56739,961
120.997186711606,0.469514220742698,20.73901,18.11119,16.95799,16.53802,16.31444,7451,56739,933
121.108984615719,0.469399405620919,19.40547,17.67349,17.05184,16.8621,16.7716,7451,56739,966
121.142225492793,0.436465224291644,19.50037,17.49294,16.68206,16.40662,16.25766,7451,56739,971
121.233287076754,0.585919146377193,19.14715,17.06277,16.24063,15.94159,15.80409,7451,56739,989
121.375987209686,0.44827842373409,20.99115,18.44533,17.33971,16.91944,16.68568,7451,56739,992
109.153315205713,0.915527456859689,21.13715,18.25433,17.1293,16.71638,16.51315,7450,56722,551
109.128654801247,0.818937787118056,20.95805,18.53721,17.40995,17.0109,16.78733,7450,56722,559
109.15979960683,0.854016335023557,19.92147,17.65377,16.70333,16.35388,16.18495,7450,56722,543
109.199240907587,0.86212622937131,20.08603,17.87878,16.96573,16.63479,16.42833,7450,56722,560
109.217436669079,0.885014904955197,20.84087,18.38957,16.98524,15.77184,15.10476,7450,56722,554
109.276145521893,0.983086654517597,20.79326,18.22301,17.23165,16.82999,16.68817,7450,56722,546
109.417014313228,0.81919701035268,19.53451,17.44773,16.50028,16.12997,15.94555,7450,56722,611
109.405910616141,0.87297687813308,20.5454,17.96995,16.81046,16.37228,16.1473,7450,56722,545
109.529462913808,0.876930727156538,20.81338,18.2919,17.01131,16.47811,16.19266,7450,56722,593
109.547100821277,1.00281749482627,19.43614,17.20242,16.24998,15.92268,15.72055,7450,56722,583
109.56709622125,0.960223598832538,19.26489,17.21653,16.35686,16.08046,15.90471,7450,56722,632
109.622701813842,1.00195720654272,20.04156,18.21201,17.45896,17.14974,16.94131,7450,56722,628
109.702748011207,0.951590551871873,19.79746,17.46174,16.38373,15.95558,15.68746,7450,56722,631
109.831820430495,0.943821441342757,19.9261,17.46315,16.44162,16.04027,15.83578,7450,56722,671
109.933143717602,0.934039856424357,19.06156,17.20964,16.37958,16.03727,15.82728,7450,56722,663
109.914017082069,0.93841859275412,20.7872,18.25665,16.86236,15.99996,15.50611,7450,56722,675
109.992569486631,0.926350023743722,19.46613,17.40846,16.58231,16.30081,16.12545,7450,56722,716
110.032213773131,0.842252245673371,21.26348,18.58527,17.4638,17.01573,16.75733,7450,56722,683
110.083113338116,0.823495225251996,20.59936,17.93322,16.75928,16.30222,16.06679,7450,56722,723
110.013372806322,0.90086648954995,20.4744,18.08711,17.02974,16.5545,16.20974,7450,56722,720
110.144858661743,0.906031927627136,21.10132,18.71594,17.31844,16.12677,15.46487,7450,56722,758
110.165169073079,0.886792140440467,20.54049,18.28242,17.32711,16.96568,16.77636,7450,56722,752
110.281795683342,1.00223560643072,20.51786,17.99446,16.70671,16.18859,15.8758,7450,56722,793
110.330347814519,0.997752635419613,20.23083,17.95488,16.97925,16.61776,16.4022,7450,56722,798
110.405143020821,0.885882201921673,21.62557,18.72926,17.31685,16.51927,16.09276,7450,56722,840
110.563285083363,0.93077064676991,19.38357,17.03588,15.97572,15.57244,15.34916,7450,56722,875
216.575180044099,0.181408480429577,18.74941,17.5868,17.16628,16.99931,16.95872,306,51637,360
218.392181133763,0.0345765939612016,18.06772,16.86162,16.42387,16.26542,16.20875,306,51637,551
218.503059612566,0.130963986453061,16.94285,15.9874,15.68572,15.57937,15.56211,306,51637,589
219.207456594008,0.0517374084047598,18.60918,17.73706,17.42037,17.32614,17.27648,4025,55350,856
219.229257587048,0.210589595892574,19.03954,17.83057,17.30989,17.13742,17.05074,306,51637,621
220.168924940678,0.13508134544514,16.43312,15.27207,15.07461,15.0395,15.06218,308,51662,343
220.543332711246,0.169603963639943,18.7183,17.7371,17.37153,17.22185,17.17502,308,51662,359
220.611187289653,0.0867746713971422,17.7981,16.82338,16.482,16.35237,16.3168,2909,54653,359
220.665399529227,0.0727185715488869,18.30155,17.2236,17.17777,17.22236,17.28907,2909,54653,357
220.689273592299,0.145260074617603,19.06736,17.57265,16.98141,16.74582,16.61205,2934,54626,358
220.627582619466,0.182991592573163,19.47313,18.04827,17.36922,17.07212,16.94415,2934,54626,355
220.760842836378,0.051098604991895,18.0843,16.35699,15.58367,15.26735,15.08472,2909,54653,344
220.793952794263,0.0175992883173017,17.4504,16.28452,15.77602,15.53987,15.42845,2909,54653,360
220.802085531285,0.0807218763310271,18.71059,17.1352,16.48517,16.2039,16.05019,2934,54626,359
220.845612057288,0.190188454529098,19.06015,16.87101,15.98732,15.66755,15.49683,2934,54626,395
220.84952340934,0.113948355192372,19.84558,17.98653,17.1606,16.77211,16.56225,2934,54626,396
220.862660220608,0.173326282778381,17.14651,16.00499,15.67176,15.52187,15.46561,2934,54626,400
220.845891782239,0.139817185425469,19.97437,17.42165,16.18141,15.63446,15.33019,2909,54653,356
220.887899086473,0.0267916672230458,20.33729,17.96437,16.78129,16.29331,16.02355,2909,54653,351
220.940019449431,0.124444836825587,18.91331,17.88052,17.42601,17.22159,17.11102,2909,54653,396
220.984389558834,0.0555720405906106,17.51097,16.56714,16.41942,16.40256,16.43812,2909,54653,392
221.005710946174,0.109521247837495,16.76971,15.76044,15.59329,15.55638,15.58101,2909,54653,397
220.911703647645,0.165445384724975,20.16998,17.63592,16.47579,16.04665,15.82076,2934,54626,397
221.094654811997,0.0746812918720564,18.39755,17.09649,16.53316,16.2905,16.18196,2934,54626,271
221.119607044589,0.198736478194973,18.61097,17.45862,17.07661,16.74529,16.90368,308,51662,433
221.177991545287,0.138867311243803,19.56598,17.03926,15.85613,15.43,15.18791,2934,54626,426
221.200564954968,0.179146875522574,17.95126,16.70725,16.19998,15.99883,15.92083,2934,54626,433
221.227813566521,0.0750491684307549,18.14524,16.8628,16.33488,16.11353,15.98849,308,51662,439
221.312204494895,0.0469248278529865,17.33047,17.33286,17.49203,17.54124,17.64049,4022,55352,806
221.314956833698,0.1477597126397,18.45137,17.49443,17.08257,16.8952,16.81693,2909,54653,440
221.224840400973,0.0254172868962753,20.18917,17.9488,17.00724,16.65489,16.45933,2934,54626,238
221.385907274266,0.0871294703083621,18.38992,17.34672,17.00129,16.8558,16.81762,2909,54653,433
221.446478174704,0.0731005790323587,17.88213,16.42658,15.85747,15.6442,15.54078,2909,54653,437
221.527617287411,0.175830178198699,16.77416,15.05554,14.42455,14.54907,14.18362,308,51662,577
221.569513285677,0.2066122986042,17.35683,15.80227,15.19773,14.98677,14.87928,2909,54653,431
221.659947210712,0.194248499034845,18.43828,16.96999,16.41118,16.20834,16.12102,2909,54653,470
221.67117571881,0.0597538332052017,17.60739,16.11046,15.56642,15.38827,15.31118,2909,54653,472
221.704945540367,0.126831250300237,17.5851,16.64632,16.34442,16.2149,16.16444,2909,54653,480
221.705924842343,0.0830368745468164,18.73408,16.57406,15.69741,15.40479,15.24007,2909,54653,474
221.728644600109,0.179958953107228,17.19806,15.85121,15.27775,15.03811,14.9127,2909,54653,473
221.73363088768,0.0387275918171784,16.81096,15.53693,15.06481,14.9075,14.8363,2934,54626,195
221.954992402009,0.0975332386129164,17.97042,16.48779,15.85374,15.60425,15.44877,2909,54653,499
222.003481587931,0.0636987962428846,17.49656,16.49883,16.2697,16.19641,16.19189,2909,54653,492
222.053406284775,0.0583211609519218,18.79219,17.08549,16.35181,16.02585,15.86136,2934,54626,175
222.062792585829,0.157504450753604,17.74343,16.64071,16.66866,16.7095,16.75649,2909,54653,494
222.090648376362,0.206201007380687,18.0148,16.80293,16.27286,16.05801,15.95685,2909,54653,490
222.122885717052,0.169481712718117,16.66724,15.48608,15.48746,15.55609,15.64567,2909,54653,483
222.132369555635,0.0285721333920812,18.4726,17.14293,16.54384,16.27626,16.12862,2934,54626,152
222.141861832497,0.165401457325151,16.68,15.74014,15.43778,15.32019,15.298,2909,54653,515
222.188159457967,0.196671216507419,21.3878,18.61933,17.4465,16.99415,16.73313,2934,54626,515
222.241793852427,0.178510493832058,16.48252,15.26722,15.07803,15.02143,15.00655,2909,54653,512
222.256121126581,0.119484593179973,20.12947,18.04851,16.87538,16.61753,16.35061,2934,54626,517
222.409563254521,0.165657486910748,18.31426,16.92112,16.39803,16.21412,16.14119,2909,54653,502
222.447564568577,0.194133533313121,18.31545,16.77258,16.14369,15.90647,15.7795,2934,54626,557
222.449219258271,0.0465388996776675,18.82688,17.43663,16.87482,16.66729,16.57317,2909,54653,556
222.471766223735,0.196620170548466,17.21712,15.99483,15.56339,15.41577,15.3763,2934,54626,560
222.515479564332,0.0328271001642391,18.21097,17.12486,16.63745,16.43262,16.36126,2909,54653,555
222.5066311283,0.094049633474476,18.74623,17.66712,17.19659,17.01031,16.9326,2909,54653,558
222.722764430367,0.139704816295803,19.92729,17.38709,16.24222,15.8321,15.60361,2934,54626,591
222.798919299035,0.023076467946749,17.27529,16.36855,16.04668,15.99549,15.95272,2909,54653,594
222.685773870796,0.146244628013919,20.68461,18.103,16.72157,15.991,15.5684,2909,54653,599
222.830448130349,0.0638700337860085,20.20827,17.37729,16.15799,15.65085,15.35431,2934,54626,67
222.868871709756,0.108009138757814,17.13144,16.01034,15.78126,15.7427,15.7451,2909,54653,589
222.89180729605,0.055677006779601,16.43975,15.49616,15.10993,14.97314,14.9166,2909,54653,593
222.895751170658,0.127787303779546,17.35557,16.31992,16.01115,15.92031,15.89397,3314,54970,291
